honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all
1.0000000000000007,218,3163,-218.0,19423.57489527915,19423.57489527915
1.0000000000000007,219,3163,-219.0,19499.511179745514,19499.511179745514
1.0000000000000007,220,3163,-220.0,19575.29946193382,19575.29946193382
1.0000000000000007,221,3163,-221.0,19650.94088981619,19650.94088981619
1.0000000000000007,222,3163,-222.0,19726.436595866173,19726.436595866173
1.0000000000000007,223,3163,-223.0,19801.78769735595,19801.78769735595
1.0000000000000007,224,3163,-224.0,19877.015727459344,19877.015727459344
1.0000000000000007,225,3163,-225.0,19952.10126581855,19952.10126581855
1.0000000000000007,226,3163,-226.0,20027.06574039231,20027.06574039231
1.0000000000000007,227,3163,-227.0,20101.84915032788,20101.84915032788
1.0000000000000007,228,3163,-228.0,20176.493325075375,20176.493325075375
1.0000000000000007,229,3163,-229.0,20250.99929652983,20250.99929652983
1.0000000000000007,230,3163,-230.0,20325.38828621395,20325.38828621395
1.0000000000000007,231,3163,-231.0,20399.620856860947,20399.620856860947
1.0000000000000007,232,3163,-232.0,20473.73837046534,20473.73837046534
1.0000000000000007,233,3163,-233.0,20547.7015123169,20547.7015123169
1.0000000000000007,234,3163,-234.0,20621.55147250293,20621.55147250293
1.0000000000000007,235,3163,-235.0,20695.24905763517,20695.24905763517
1.0000000000000007,236,3163,-236.0,20768.85527382463,20768.85527382463
1.0000000000000007,237,3163,-237.0,20842.310992080096,20842.310992080096
1.0000000000000007,238,3163,-238.0,20915.61723974934,20915.61723974934
1.0000000000000007,239,3163,-239.0,20988.79491070098,20988.79491070098
1.0000000000000007,240,3163,-240.0,21061.844902878187,21061.844902878187
1.0000000000000007,241,3163,-241.0,21134.768103302977,21134.768103302977
1.0000000000000007,242,3163,-242.0,21207.565388265146,21207.565388265146
1.0000000000000007,243,3163,-243.0,21280.237623506768,21280.237623506768
1.0000000000000007,244,3163,-244.0,21352.785664402705,21352.785664402705
1.0000000000000007,245,3163,-245.0,21425.210356137177,21425.210356137177
1.0000000000000007,246,3163,-246.0,21497.551816935014,21497.551816935014
1.0000000000000007,247,3163,-247.0,21569.732240046662,21569.732240046662
1.0000000000000007,248,3163,-248.0,21641.791790553227,21641.791790553227
1.0000000000000007,249,3163,-249.0,21713.731274559614,21713.731274559614
1.0000000000000007,250,3163,-250.0,21785.570999406078,21785.570999406078
1.0000000000000007,251,3163,-251.0,21857.272699316793,21857.272699316793
1.0000000000000007,252,3163,-252.0,21928.85669568142,21928.85669568142
1.0000000000000007,253,3163,-253.0,22000.323758059716,22000.323758059716
1.0000000000000007,254,3163,-254.0,22071.6746472463,22071.6746472463
1.0000000000000007,255,3163,-255.0,22142.910115412513,22142.910115412513
