honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all
0.0,155,0,-1.103514509741217,0.0,6477.1757604985105
0.0,156,0,-1.1060508973896503,0.0,6569.5433310701865
0.0,157,0,-1.1085872850380838,0.0,6661.516121645978
0.0,158,0,-1.1111236726865172,0.0,6752.969557999428
0.0,159,0,-1.1136600603349507,0.0,6844.100707103381
0.0,160,0,-1.1161964479833841,0.0,6934.693443960977
0.0,161,0,-1.1187328356318176,0.0,7024.987947938146
0.0,162,0,-1.121269223280251,0.0,7114.949188439702
0.0,163,0,-1.1238056109286845,0.0,7204.542552192469
0.0,164,0,-1.126341998577118,0.0,7293.733813345637
0.0,165,0,-1.1288783862255514,0.0,7382.533615998027
0.0,166,0,-1.1314147738739848,0.0,7471.085189652004
0.0,167,0,-1.1339511615224183,0.0,7559.264016234766
0.0,168,0,-1.1364875491708517,0.0,7647.167570450342
0.0,169,0,-1.1390239368192852,0.0,7734.716067079481
0.0,170,0,-1.1415603244677186,0.0,7821.918246690965
0.0,171,0,-1.144096712116152,0.0,7908.695388428869
0.0,172,0,-1.1466330997645855,0.0,7995.403984664687
0.0,173,0,-1.149169487413019,0.0,8081.745754266095
0.0,174,0,-1.1517058750614524,0.0,8167.901319558822
0.0,175,0,-1.1542422627098858,0.0,8253.79044551551
0.0,176,0,-1.1567786503583193,0.0,8339.419686571742
0.0,177,0,-1.1593150380067527,0.0,8424.581609798084
0.0,178,0,-1.1618514256551862,0.0,8509.710925131436
0.0,179,0,-1.1643878133036196,0.0,8594.556169661111
0.0,180,0,-1.166924200952053,0.0,8679.165885869406
0.0,181,0,-1.1694605886004865,0.0,8763.587858201692
0.0,182,0,-1.17199697624892,0.0,8847.784827657568
0.0,183,0,-1.1745333638973534,0.0,8931.593756675678
0.0,184,0,-1.1770697515457869,0.0,9015.272963382191
0.0,185,0,-1.1796061391942203,0.0,9098.7427755302
0.0,186,0,-1.1821425268426538,0.0,9182.007875451769
0.0,187,0,-1.1846789144910872,0.0,9265.15607557674
0.0,188,0,-1.1872153021395206,0.0,9348.066397811728
0.0,189,0,-1.189751689787954,0.0,9430.784946402018
0.0,190,0,-1.1922880774363875,0.0,9513.315873481277
0.0,191,0,-1.194824465084821,0.0,9595.621953830916
0.0,192,0,-1.1973608527332544,0.0,9677.830957332395
0.0,193,0,-1.1998972403816879,0.0,9759.658432350649
0.0,194,0,-1.2024336280301213,0.0,9841.31476227627
0.0,195,0,-1.2049700156785548,0.0,9922.967145730243
0.0,196,0,-1.2075064033269882,0.0,10004.413592183786
0.0,197,0,-1.2100427909754217,0.0,10085.861549146726
0.0,198,0,-1.2125791786238551,0.0,10167.028371086393
0.0,199,0,-1.2151155662722886,0.0,10248.080594142064
0.0,200,0,-1.217651953920722,0.0,10328.980526854079
0.0,201,0,-1.2201883415691555,0.0,10409.731224425213
0.0,202,0,-1.222724729217589,0.0,10490.295299801131
0.0,203,0,-1.2252611168660223,0.0,10570.756532335055
0.0,204,0,-1.2277975045144558,0.0,10651.037006811552
0.0,205,0,-1.2303338921628892,0.0,10731.179917913641
0.0,206,0,-1.2328702798113227,0.0,10811.308197992894
0.0,207,0,-1.2354066674597561,0.0,10891.183511089863
0.0,208,0,-1.2379430551081896,0.0,10970.969061431513
0.0,209,0,-1.240479442756623,0.0,11050.587285602694
0.0,210,0,-1.2430158304050565,0.0,11130.120536399649
0.0,211,0,-1.24555221805349,0.0,11209.491387976552
0.0,212,0,-1.2480886057019234,0.0,11288.702418387178
0.0,213,0,-1.2506249933503568,0.0,11367.756143111528
0.0,214,0,-1.2531613809987903,0.0,11446.813369080905
0.0,215,0,-1.2556977686472237,0.0,11525.756899347198
0.0,216,0,-1.2582341562956572,0.0,11604.509893072649
0.0,217,0,-1.2607705439440906,0.0,11683.232580384936
0.0,218,0,-1.263306931592524,0.0,11761.808388557894
0.0,219,0,-1.2658433192409575,0.0,11840.200210856066
0.0,220,0,-1.268379706889391,0.0,11918.488961398232
0.0,221,0,-1.2709160945378244,0.0,11996.67651357976
0.0,222,0,-1.2734524821862578,0.0,12074.882184716478
0.0,223,0,-1.2759888698346913,0.0,12152.79419398984
0.0,224,0,-1.2785252574831247,0.0,12230.766993746913
0.0,225,0,-1.2810616451315582,0.0,12308.68436781703
